# /motor_sim/joint_states/header/stamp,pos from gazebo, /debug/motorPositionIn0P/header/stamp,pos measured by eeros,,dt,dpos,dt,dpos
0.157,0.1547519403,0.157,0.1537377788,,0.001,0.0010141615,0.001,0.0010141618
0.158,0.155766101,0.158,0.1547519403,,0.001,0.0010141607,0.001,0.0010141615
0.159,0.1567802611,0.159,0.155766101,,0.001,0.0010141601,0.001,0.0010141607
0.16,0.157794421,0.16,0.1567802611,,0.001,0.00101416,0.001,0.0010141601
0.161,0.1588085813,0.161,0.157794421,,0.001,0.0010141603,0.001,0.00101416
0.162,0.1598227419,0.162,0.1588085813,,0.001,0.0010141606,0.001,0.0010141603
0.163,0.1608369027,0.163,0.1598227419,,0.001,0.0010141608,0.001,0.0010141606
0.164,0.1618510635,0.164,0.1608369027,,0.001,0.0010141608,0.001,0.0010141608
0.165,0.1628652241,0.165,0.1618510635,,0.001,0.0010141606,0.001,0.0010141608
0.166,0.1638786152,0.166,0.1628652241,,0.001,0.0010133911,0.001,0.0010141606
0.167,0.1648912374,0.167,0.1638786152,,0.001,0.0010126222,0.001,0.0010133911
0.168,0.1659035733,0.168,0.1648912374,,0.001,0.0010123359,0.001,0.0010126222
0.169,0.1669161052,0.169,0.1659035733,,0.001,0.0010125319,0.001,0.0010123359
0.17,0.1679290124,0.17,0.1669161052,,0.001,0.0010129072,0.001,0.0010125319
0.171,0.1689421718,0.171,0.1679290124,,0.001,0.0010131595,0.001,0.0010129072
0.172,0.1699553482,0.172,0.1689421718,,0.001,0.0010131764,0.001,0.0010131595
0.173,0.1709683833,0.173,0.1699553482,,0.001,0.0010130351,0.001,0.0010131764
0.174,0.1719812667,0.174,0.1709683833,,0.001,0.0010128833,0.001,0.0010130351
0.175,0.1729940869,0.175,0.1719812667,,0.001,0.0010128202,0.001,0.0010128833
0.176,0.1740069391,0.176,0.1729940869,,0.001,0.0010128522,0.001,0.0010128202
0.177,0.1750198629,0.177,0.1740069391,,0.001,0.0010129238,0.001,0.0010128522
0.178,0.1760328383,0.178,0.1750198629,,0.001,0.0010129753,0.001,0.0010129238
0.179,0.1770458202,0.179,0.1760328383,,0.001,0.0010129819,0.001,0.0010129753
0.18,0.1780587764,0.18,0.1770458202,,0.001,0.0010129562,0.001,0.0010129819
0.181,0.1790717028,0.181,0.1780587764,,0.001,0.0010129264,0.001,0.0010129562
0.182,0.1800846156,0.182,0.1790717028,,0.001,0.0010129127,0.001,0.0010129264
0.183,0.1810975333,0.183,0.1800846156,,0.001,0.0010129178,0.001,0.0010129127
0.184,0.1821104647,0.184,0.1810975333,,0.001,0.0010129314,0.001,0.0010129178
0.185,0.1831234065,0.185,0.1821104647,,0.001,0.0010129418,0.001,0.0010129314
0.186,0.1841363503,0.186,0.1831234065,,0.001,0.0010129437,0.001,0.0010129418
0.187,0.1851492894,0.187,0.1841363503,,0.001,0.0010129391,0.001,0.0010129437
0.188,0.1861622227,0.188,0.1851492894,,0.001,0.0010129333,0.001,0.0010129391
0.189,0.187175153,0.189,0.1861622227,,0.001,0.0010129304,0.001,0.0010129333
0.19,0.1881880842,0.19,0.187175153,,0.001,0.0010129311,0.001,0.0010129304
0.191,0.1892010179,0.191,0.1881880842,,0.001,0.0010129337,0.001,0.0010129311
0.192,0.1902139537,0.192,0.1892010179,,0.001,0.0010129358,0.001,0.0010129337
0.193,0.19122689,0.193,0.1902139537,,0.001,0.0010129363,0.001,0.0010129358
0.194,0.1922398255,0.194,0.19122689,,0.001,0.0010129355,0.001,0.0010129363
0.195,0.1932527598,0.195,0.1922398255,,0.001,0.0010129344,0.001,0.0010129355
0.196,0.1942656936,0.196,0.1932527598,,0.001,0.0010129338,0.001,0.0010129344
0.197,0.1952786274,0.197,0.1942656936,,0.001,0.0010129339,0.001,0.0010129338
0.198,0.1962915618,0.198,0.1952786274,,0.001,0.0010129344,0.001,0.0010129339
0.199,0.1973044966,0.199,0.1962915618,,0.001,0.0010129348,0.001,0.0010129344
0.2,0.1983174315,0.2,0.1973044966,,0.001,0.0010129349,0.001,0.0010129348
0.201,0.1993303663,0.201,0.1983174315,,0.001,0.0010129348,0.001,0.0010129349
0.202,0.2003433008,0.202,0.1993303663,,0.001,0.0010129346,0.001,0.0010129348
0.203,0.2013562353,0.203,0.2003433008,,0.001,0.0010129344,0.001,0.0010129346
0.204,0.2023691697,0.204,0.2013562353,,0.001,0.0010129345,0.001,0.0010129344
0.205,0.2033821043,0.205,0.2023691697,,0.001,0.0010129346,0.001,0.0010129345
0.206,0.2043950389,0.206,0.2033821043,,0.001,0.0010129347,0.001,0.0010129346
0.207,0.2054079736,0.207,0.2043950389,,0.001,0.0010129347,0.001,0.0010129347
0.208,0.2064209083,0.208,0.2054079736,,0.001,0.0010129347,0.001,0.0010129347
0.209,0.2074338429,0.209,0.2064209083,,0.001,0.0010129346,0.001,0.0010129347
0.21,0.2084467775,0.21,0.2074338429,,0.001,0.0010129346,0.001,0.0010129346
0.211,0.2094597122,0.211,0.2084467775,,0.001,0.0010129346,0.001,0.0010129346
0.212,0.2104726468,0.212,0.2094597122,,0.001,0.0010129347,0.001,0.0010129346
0.213,0.2114855815,0.213,0.2104726468,,0.001,0.0010129347,0.001,0.0010129347
0.214,0.2124985162,0.214,0.2114855815,,0.001,0.0010129347,0.001,0.0010129347
0.215,0.2135114509,0.215,0.2124985162,,0.001,0.0010129347,0.001,0.0010129347
0.216,0.2145243856,0.216,0.2135114509,,0.001,0.0010129347,0.001,0.0010129347
0.217,0.2155373203,0.217,0.2145243856,,0.001,0.0010129347,0.001,0.0010129347
0.218,0.216550255,0.218,0.2155373203,,0.001,0.0010129347,0.001,0.0010129347
0.219,0.2175631897,0.219,0.216550255,,0.001,0.0010129347,0.001,0.0010129347
0.22,0.2185761244,0.22,0.2175631897,,0.001,0.0010129347,0.001,0.0010129347
0.221,0.2195890592,0.221,0.2185761244,,0.001,0.0010129347,0.001,0.0010129347
0.222,0.2206010995,0.222,0.2195890592,,0.001,0.0010120404,0.001,0.0010129347
0.223,0.2216122459,0.223,0.2206010995,,0.001,0.0010111464,0.001,0.0010120404
0.224,0.2226230595,0.224,0.2216122459,,0.001,0.0010108136,0.001,0.0010111464
0.225,0.2236341008,0.225,0.2226230595,,0.001,0.0010110413,0.001,0.0010108136
0.226,0.2246455784,0.226,0.2236341008,,0.001,0.0010114776,0.001,0.0010110413
0.227,0.2256573493,0.227,0.2246455784,,0.001,0.0010117709,0.001,0.0010114776
0.228,0.2266691399,0.228,0.2256573493,,0.001,0.0010117906,0.001,0.0010117709
0.229,0.2276807662,0.229,0.2266691399,,0.001,0.0010116264,0.001,0.0010117906
0.23,0.2286922161,0.23,0.2276807662,,0.001,0.0010114499,0.001,0.0010116264
0.231,0.2297035926,0.231,0.2286922161,,0.001,0.0010113765,0.001,0.0010114499
0.232,0.2307150064,0.232,0.2297035926,,0.001,0.0010114137,0.001,0.0010113765
0.233,0.2317265033,0.233,0.2307150064,,0.001,0.001011497,0.001,0.0010114137
0.234,0.2327380602,0.234,0.2307150064,,0.001,0.0010115568,0.001,0
0.235,0.2342390805,0.235,0.2327380602,,0.001,0.0015010203,0.001,0.0020230538
0.236,0.2357398491,0.236,0.2342390805,,0.001,0.0015007686,0.001,0.0015010203
0.237,0.2369335131,0.237,0.2357398491,,0.001,0.001193664,0.001,0.0015007686
0.238,0.2378203811,0.238,0.2369335131,,0.001,0.000886868,0.001,0.001193664
0.239,0.2385931214,0.239,0.2378203811,,0.001,0.0007727403,0.001,0.000886868
0.24,0.239444114,0.24,0.2385931214,,0.001,0.0008509926,0.001,0.0007727403
0.241,0.2404448649,0.241,0.239444114,,0.001,0.0010007508,0.001,0.0008509926
0.242,0.2415462455,0.242,0.2404448649,,0.001,0.0011013807,0.001,0.0010007508
0.243,0.2426543263,0.243,0.2415462455,,0.001,0.0011080807,0.001,0.0011013807
0.244,0.2437060211,0.244,0.2426543263,,0.001,0.0010516948,0.001,0.0011080807
0.245,0.2446971575,0.245,0.2437060211,,0.001,0.0009911365,0.001,0.0010516948
